text,label
distribution 3 నెలలుగా రాలేదు,HIGH
distribution ఆపేసారు కారణం తెలియదు,HIGH
నా distribution తిరస్కరించారు ఎక్కడికి వెళ్ళాలి తెలియదు,HIGH
distribution stopped for months please help,HIGH
distribution ఆలస్యం అవుతుంది,MEDIUM
distribution సమస్య పరిష్కరించండి,MEDIUM
నా distribution ఇంకా రాలేదు,MEDIUM
distribution delay problem please solve,MEDIUM
distribution కోసం దరఖాస్తు చేసాను,NORMAL
distribution సమాచారం కావాలి,NORMAL
నా distribution status తెలియజేయండి,NORMAL
requesting distribution information,NORMAL
eligibility లేక చనిపోతున్నాము,CRITICAL
eligibility 6 నెలలుగా రాలేదు ఆకలితో ఉన్నాము,CRITICAL
అత్యవసర eligibility సహాయం కావాలి లేకపోతే ప్రాణాలు పోతాయి,CRITICAL
emergency eligibility needed urgently please help,CRITICAL
eligibility 3 నెలలుగా రాలేదు,HIGH
eligibility ఆపేసారు కారణం తెలియదు,HIGH
నా eligibility తిరస్కరించారు ఎక్కడికి వెళ్ళాలి తెలియదు,HIGH
eligibility stopped for months please help,HIGH
eligibility ఆలస్యం అవుతుంది,MEDIUM
eligibility సమస్య పరిష్కరించండి,MEDIUM
నా eligibility ఇంకా రాలేదు,MEDIUM
eligibility delay problem please solve,MEDIUM
eligibility కోసం దరఖాస్తు చేసాను,NORMAL
eligibility సమాచారం కావాలి,NORMAL
నా eligibility status తెలియజేయండి,NORMAL
requesting eligibility information,NORMAL
ఆలయం లేక చనిపోతున్నాము,CRITICAL
ఆలయం 6 నెలలుగా రాలేదు ఆకలితో ఉన్నాము,CRITICAL
అత్యవసర ఆలయం సహాయం కావాలి లేకపోతే ప్రాణాలు పోతాయి,CRITICAL
emergency ఆలయం needed urgently please help,CRITICAL
ఆలయం 3 నెలలుగా రాలేదు,HIGH
ఆలయం ఆపేసారు కారణం తెలియదు,HIGH
నా ఆలయం తిరస్కరించారు ఎక్కడికి వెళ్ళాలి తెలియదు,HIGH
ఆలయం stopped for months please help,HIGH
ఆలయం ఆలస్యం అవుతుంది,MEDIUM
ఆలయం సమస్య పరిష్కరించండి,MEDIUM
నా ఆలయం ఇంకా రాలేదు,MEDIUM
ఆలయం delay problem please solve,MEDIUM
ఆలయం కోసం దరఖాస్తు చేసాను,NORMAL
ఆలయం సమాచారం కావాలి,NORMAL
నా ఆలయం status తెలియజేయండి,NORMAL
requesting ఆలయం information,NORMAL
ఎండోమెంట్ లేక చనిపోతున్నాము,CRITICAL
ఎండోమెంట్ 6 నెలలుగా రాలేదు ఆకలితో ఉన్నాము,CRITICAL
అత్యవసర ఎండోమెంట్ సహాయం కావాలి లేకపోతే ప్రాణాలు పోతాయి,CRITICAL
emergency ఎండోమెంట్ needed urgently please help,CRITICAL
ఎండోమెంట్ 3 నెలలుగా రాలేదు,HIGH
ఎండోమెంట్ ఆపేసారు కారణం తెలియదు,HIGH
నా ఎండోమెంట్ తిరస్కరించారు ఎక్కడికి వెళ్ళాలి తెలియదు,HIGH
ఎండోమెంట్ stopped for months please help,HIGH
ఎండోమెంట్ ఆలస్యం అవుతుంది,MEDIUM
ఎండోమెంట్ సమస్య పరిష్కరించండి,MEDIUM
నా ఎండోమెంట్ ఇంకా రాలేదు,MEDIUM
ఎండోమెంట్ delay problem please solve,MEDIUM
ఎండోమెంట్ కోసం దరఖాస్తు చేసాను,NORMAL
ఎండోమెంట్ సమాచారం కావాలి,NORMAL
నా ఎండోమెంట్ status తెలియజేయండి,NORMAL
requesting ఎండోమెంట్ information,NORMAL
ప్రసాదం లేక చనిపోతున్నాము,CRITICAL
ప్రసాదం 6 నెలలుగా రాలేదు ఆకలితో ఉన్నాము,CRITICAL
అత్యవసర ప్రసాదం సహాయం కావాలి లేకపోతే ప్రాణాలు పోతాయి,CRITICAL
emergency ప్రసాదం needed urgently please help,CRITICAL
ప్రసాదం 3 నెలలుగా రాలేదు,HIGH
ప్రసాదం ఆపేసారు కారణం తెలియదు,HIGH
నా ప్రసాదం తిరస్కరించారు ఎక్కడికి వెళ్ళాలి తెలియదు,HIGH
ప్రసాదం stopped for months please help,HIGH
ప్రసాదం ఆలస్యం అవుతుంది,MEDIUM
ప్రసాదం సమస్య పరిష్కరించండి,MEDIUM
నా ప్రసాదం ఇంకా రాలేదు,MEDIUM
ప్రసాదం delay problem please solve,MEDIUM
ప్రసాదం కోసం దరఖాస్తు చేసాను,NORMAL
ప్రసాదం సమాచారం కావాలి,NORMAL
నా ప్రసాదం status తెలియజేయండి,NORMAL
requesting ప్రసాదం information,NORMAL
విరాళం లేక చనిపోతున్నాము,CRITICAL
విరాళం 6 నెలలుగా రాలేదు ఆకలితో ఉన్నాము,CRITICAL
అత్యవసర విరాళం సహాయం కావాలి లేకపోతే ప్రాణాలు పోతాయి,CRITICAL
emergency విరాళం needed urgently please help,CRITICAL
విరాళం 3 నెలలుగా రాలేదు,HIGH
విరాళం ఆపేసారు కారణం తెలియదు,HIGH
నా విరాళం తిరస్కరించారు ఎక్కడికి వెళ్ళాలి తెలియదు,HIGH
విరాళం stopped for months please help,HIGH
విరాళం ఆలస్యం అవుతుంది,MEDIUM
విరాళం సమస్య పరిష్కరించండి,MEDIUM
నా విరాళం ఇంకా రాలేదు,MEDIUM
విరాళం delay problem please solve,MEDIUM
విరాళం కోసం దరఖాస్తు చేసాను,NORMAL
విరాళం సమాచారం కావాలి,NORMAL
